"Internal_reference","Survey","Polygon","Commonname","Validname","Family","Class","Order","RES","Type","Partial_cell_area","Density","Uncertainty","Uncertainty_measure","CI_95_low","CI_95_high","Location","Study_area"
"055_Stone et al (2017)_NLPSC","Summer 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2013","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,8e-04,6e-04,"Variance of density",0,0.0106557934778841,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,8e-04,6e-04,"Variance of density",0,0.0106557934778841,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,8e-04,6e-04,"Variance of density",0,0.0106557934778841,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,8e-04,6e-04,"Variance of density",0,0.0106557934778841,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,8e-04,6e-04,"Variance of density",0,0.0106557934778841,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,8e-04,6e-04,"Variance of density",0,0.0106557934778841,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,8e-04,6e-04,"Variance of density",0,0.0106557934778841,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,0.0019,0.0016,"Variance of density",0,0.0139937528805948,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,0.0019,0.0016,"Variance of density",0,0.0139937528805948,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,0.0019,0.0016,"Variance of density",0,0.0139937528805948,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0.0019,0.0016,"Variance of density",0,0.0139937528805948,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0.0019,0.0016,"Variance of density",0,0.0139937528805948,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0.0019,0.0016,"Variance of density",0,0.0139937528805948,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0.0019,0.0016,"Variance of density",0,0.0139937528805948,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Autumn 2014","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,0.0027,0.002,"Variance of density",0,0.0198993733623137,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,0.0027,0.002,"Variance of density",0,0.0198993733623137,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,0.0027,0.002,"Variance of density",0,0.0198993733623137,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0.0027,0.002,"Variance of density",0,0.0198993733623137,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0.0027,0.002,"Variance of density",0,0.0198993733623137,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0.0027,0.002,"Variance of density",0,0.0198993733623137,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Winter 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0.0027,0.002,"Variance of density",0,0.0198993733623137,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,0.0029,0.0021,"Variance of density",0,0.0142505189884956,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,0.0029,0.0021,"Variance of density",0,0.0142505189884956,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,0.0029,0.0021,"Variance of density",0,0.0142505189884956,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0.0029,0.0021,"Variance of density",0,0.0142505189884956,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0.0029,0.0021,"Variance of density",0,0.0142505189884956,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0.0029,0.0021,"Variance of density",0,0.0142505189884956,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Spring 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0.0029,0.0021,"Variance of density",0,0.0142505189884956,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1352.98508010235,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",722.19801221957,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",996.555110265754,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2319.09507977316,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",657.529492279936,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2344.57534244443,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"055_Stone et al (2017)_NLPSC","Summer 2015","NLPSC","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",575.444930973625,0,NA,"Variance of density",NA,NA,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.52,"Suitable habitat",358.674715973147,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.91,"Suitable habitat",1344.6436922804,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1010.40561933227,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",713.753384065632,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",401.43956721891,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.94,"Suitable habitat",644.11863182724,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2361.84260291556,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2378.92681651593,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2395.82682604865,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.99,"Suitable habitat",2412.54149037216,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.6,"Suitable habitat",2380.19593660371,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.42,"Suitable habitat",474.260431501632,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1295.03208572202,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2361.84260291556,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2378.92681651593,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2395.82682604865,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.63,"Suitable habitat",2412.54149037216,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.36,"Suitable habitat",1049.9346497043,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1986.45947181107,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2361.84260291556,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2378.92681651593,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.82,"Suitable habitat",2395.82682604865,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.39,"Suitable habitat",1596.07347929415,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2145.2867883385,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",2361.84260291556,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.89,"Suitable habitat",2378.92681651593,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.53,"Suitable habitat",1392.04944546142,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",323.466837216713,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",1,"Suitable habitat",1899.67368611682,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.69,"Suitable habitat",2376.36700371192,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
"071_Zoidis et al (2021)_NYB","NYB","NYB","North Atantic right whale","Eubalaena glacialis","Balaenidae","Mammalia","Cetartiodactyla",0.62,"Suitable habitat",950.397804529867,0.000107,NA,"NA",6.90464682731478e-05,0.000138092936546296,"Northwest Atlantic","N"
